image_path,source_dataset,source_label,target_label,split
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1195.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1196.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1197.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1198.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1199.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_12.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_120.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1200.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1201.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1202.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1203.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1204.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1205.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1206.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1207.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1208.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1209.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_121.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1210.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1211.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1212.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1213.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1214.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1215.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1216.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1217.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1218.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1219.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_122.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1220.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1221.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1222.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1223.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1224.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1225.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1226.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1227.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1228.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1229.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_123.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1230.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1231.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1232.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1233.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1234.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1235.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1236.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1237.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
